chrom	start	end	direction	in_ATAC	has_activity	in_STARR_seq	n_ATAC	n_STARR_seq
chr9	5437348	5438551	Activating	True	True	True	1	1
chr9	5459371	5459593	Activating	True	True	False	1	0
chr9	5487068	5487339	Repressing	True	True	False	1	0
chr9	5493476	5494545	Activating	True	True	True	1	1
chr9	5600353	5600856	Activating	True	True	False	1	0
chr9	5608143	5609502	Activating	True	True	False	1	0
chr9	5627356	5627609	Activating	True	True	False	1	0
chr9	5628171	5629811	Activating	True	True	True	1	1
chr9	5633365	5633591	Activating	True	True	False	1	0
chr9	5667905	5668429	Activating	False	False	True	0	1
chr9	5674518	5675380	Activating	True	True	False	1	0
chr9	5818005	5818277	Activating	True	True	False	1	0
chr9	5832051	5833443	Repressing	True	True	False	1	0
chr9	5839249	5839861	Activating	True	True	True	1	1
chr9	5841950	5842419	Activating	False	False	True	0	1
chr9	5879285	5880191	Activating	True	True	True	1	1
chr9	5910384	5911267	Activating	True	True	True	1	1
chr9	6006877	6008841	Activating	True	True	True	1	1
chr9	6014582	6016222	Activating	True	True	True	2	1
chr9	6072878	6073339	Activating	False	False	True	0	1
chr9	6135997	6136545	Activating	False	False	True	0	1
chr9	6149201	6149873	Activating	False	False	True	0	1
chr9	6182519	6183342	Activating	True	True	True	1	1
chr9	6230322	6230872	Activating	False	False	True	0	1
chr9	6263829	6264520	Activating	False	False	True	0	1
chr9	6328173	6328567	Activating	False	False	True	0	1
chr9	6412361	6414528	Activating	True	True	True	1	1
chr9	6429311	6429782	Repressing	True	True	False	1	0
chr9	6566223	6566790	Activating	True	True	True	1	1
chr9	6566889	6567575	Activating	True	True	True	1	1
chr9	6680752	6682211	Activating	True	True	True	1	1
chr9	6702654	6703495	Activating	False	False	True	0	1
chr9	6715828	6716604	Activating	False	False	True	0	1
chr9	6757003	6759119	Activating	True	True	True	1	1
chr9	6779921	6780206	Activating	True	True	False	1	0
chr9	6820023	6820458	Repressing	True	True	False	1	0
chr9	6931559	6932748	Activating	True	True	True	1	1
chr9	7001342	7002013	Activating	False	False	True	0	1
chr9	7093996	7094345	Activating	True	True	False	1	0
chr9	7148624	7149243	Activating	False	False	True	0	1
chr9	7183510	7183959	Activating	False	False	True	0	1
chr9	7219992	7220340	Activating	False	False	True	0	1
chr9	7319932	7320586	Activating	False	False	True	0	1
chr9	7336674	7337098	Activating	False	False	True	0	1
chr9	7345955	7346644	Activating	False	False	True	0	1
chr9	7346902	7347292	Activating	False	False	True	0	1
chr9	7426044	7426586	Activating	False	False	True	0	1
chr9	7976321	7976824	Activating	False	False	True	0	1
chr9	7979528	7979971	Activating	False	False	True	0	1
chr9	8122371	8123132	Activating	False	False	True	0	1
chr9	8188644	8189095	Activating	False	False	True	0	1
chr9	8308830	8309478	Activating	False	False	True	0	1
chr9	8521053	8521625	Activating	False	False	True	0	1
chr9	8723058	8723675	Activating	False	False	True	0	1
chr9	8747564	8748225	Activating	False	False	True	0	1
chr9	8863908	8864597	Activating	False	False	True	0	1
chr9	8961378	8961896	Activating	False	False	True	0	1
chr9	9541134	9541726	Activating	False	False	True	0	1
chr9	10049935	10050450	Activating	False	False	True	0	1
chr9	10264184	10265635	Activating	False	False	True	0	1
chr9	10612682	10613264	Repressing	True	True	False	1	0
chr9	10836305	10837070	Activating	False	False	True	0	1
chr9	10875804	10876263	Activating	False	False	True	0	1
chr9	10911046	10911972	Activating	False	False	True	0	1
chr9	10947202	10947602	Activating	False	False	True	0	1
chr9	10959569	10960000	Activating	False	False	True	0	1
chr9	11064839	11065539	Activating	True	True	False	1	0
chr9	11197231	11198090	Activating	False	False	True	0	1
chr9	11240127	11240598	Activating	False	False	True	0	1
chr9	11457843	11458414	Activating	False	False	True	0	1
chr9	11618269	11618790	Activating	False	False	True	0	1
chr9	11928093	11928923	Activating	False	False	True	0	1
chr9	11933805	11934509	Activating	False	False	True	0	1
chr9	11991771	11992280	Activating	False	False	True	0	1
chr9	12475558	12476015	Activating	False	False	True	0	1
chr9	12558160	12558604	Activating	False	False	True	0	1
chr9	12643620	12644002	Activating	False	False	True	0	1
chr9	12784262	12785090	Activating	True	True	True	1	1
chr9	12814109	12815039	Activating	True	True	True	1	1
chr9	12925054	12925823	Activating	False	False	True	0	1
chr9	13037796	13038553	Activating	False	False	True	0	1
chr9	13146636	13147338	Activating	False	False	True	0	1
chr9	13267782	13268009	Activating	True	True	False	1	0
chr9	13447806	13448249	Activating	False	False	True	0	1
chr9	13513704	13514328	Activating	True	True	False	1	0
chr9	13860016	13860665	Activating	False	False	True	0	1
chr9	13915556	13916278	Activating	False	False	True	0	1
chr9	13942703	13943231	Activating	False	False	True	0	1
chr9	13993794	13994196	Activating	False	False	True	0	1
chr9	14108023	14108321	Activating	True	True	False	1	0
chr9	14302484	14302874	Activating	False	False	True	0	1
chr9	14309502	14309709	Repressing	True	True	False	1	0
chr9	14312891	14314428	Repressing	True	True	False	1	0
chr9	14322138	14323335	Activating	True	True	True	1	1
chr9	14372577	14373415	Activating	True	True	True	1	1
chr9	14400656	14401055	Activating	True	True	False	1	0
chr9	14478667	14479780	Activating	True	True	True	1	1
chr9	14593417	14593974	Activating	True	True	False	1	0
chr9	14663903	14664442	Activating	False	False	True	0	1
chr9	14779419	14780169	Activating	True	True	True	1	1
chr9	14795957	14796669	Activating	False	False	True	0	1
chr9	14797312	14797755	Activating	False	False	True	0	1
chr9	14895780	14896339	Activating	False	False	True	0	1
chr9	14961338	14961963	Activating	True	True	True	1	1
chr9	14992122	14993845	Activating	True	True	True	1	1
chr9	15136651	15137346	Activating	True	True	False	1	0
chr9	15228254	15228747	Activating	False	False	True	0	1
chr9	15293676	15294411	Activating	True	True	True	1	1
chr9	15364932	15365641	Activating	False	False	True	0	1
chr9	15386216	15387498	Activating	True	True	True	1	1
chr9	15422159	15423647	Activating	True	True	True	1	1
chr9	15462923	15463521	Repressing	True	True	False	1	0
chr9	15552764	15553133	Activating	False	False	True	0	1
chr9	15586991	15587525	Activating	False	False	True	0	1
chr9	15627723	15628698	Activating	False	False	True	0	1
chr9	15697428	15697924	Activating	False	False	True	0	1
chr9	15699217	15700020	Activating	False	False	True	0	1
chr9	15809635	15810407	Activating	False	False	True	0	1
chr9	15999559	16000199	Activating	False	False	True	0	1
chr9	16051867	16052204	Activating	False	False	True	0	1
chr9	16090866	16091453	Activating	False	False	True	0	1
chr9	16269864	16270585	Activating	False	False	True	0	1
chr9	16335857	16336268	Activating	False	False	True	0	1
chr9	16389763	16390461	Activating	False	False	True	0	1
chr9	16469080	16469607	Activating	False	False	True	0	1
chr9	16480864	16481521	Activating	False	False	True	0	1
chr9	16716637	16717086	Activating	False	False	True	0	1
chr9	16787815	16788607	Activating	False	False	True	0	1
chr9	16823884	16824387	Activating	False	False	True	0	1
chr9	16876155	16877183	Activating	False	False	True	0	1
chr9	16882357	16882979	Activating	False	False	True	0	1
chr9	16923302	16924475	Activating	False	False	True	0	1
chr9	16983597	16983999	Activating	False	False	True	0	1
chr9	17020967	17022127	Activating	False	False	True	0	1
chr9	17073151	17074048	Activating	False	False	True	0	1
chr9	17121873	17122305	Activating	False	False	True	0	1
chr9	17154464	17155745	Activating	False	False	True	0	1
chr9	17177599	17178283	Activating	False	False	True	0	1
chr9	17194718	17195223	Activating	False	False	True	0	1
chr9	17290352	17291083	Activating	False	False	True	0	1
chr9	17354168	17354978	Activating	False	False	True	0	1
chr9	17397349	17397835	Activating	False	False	True	0	1
chr9	17398198	17398996	Activating	False	False	True	0	1
chr9	17601103	17601647	Activating	False	False	True	0	1
chr9	17795749	17796310	Activating	False	False	True	0	1
chr9	17799112	17799937	Activating	False	False	True	0	1
chr9	17878732	17879292	Activating	False	False	True	0	1
chr9	17892512	17893047	Activating	False	False	True	0	1
chr9	18305131	18305673	Activating	False	False	True	0	1
chr9	18375591	18376214	Activating	False	False	True	0	1
chr9	18393025	18394017	Activating	False	False	True	0	1
chr9	18435559	18436055	Activating	False	False	True	0	1
chr9	18583971	18584394	Activating	False	False	True	0	1
chr9	18648875	18649486	Activating	False	False	True	0	1
chr9	18718208	18718892	Activating	True	True	True	1	1
chr9	18909062	18909768	Repressing	True	True	False	1	0
chr9	18937181	18937927	Activating	False	False	True	0	1
chr9	18939951	18940579	Activating	True	True	True	1	1
chr9	19021538	19022199	Activating	False	False	True	0	1
chr9	19027788	19028192	Repressing	True	True	False	1	0
chr9	19048836	19049906	Activating	True	True	True	1	1
chr9	19102140	19103369	Activating	True	True	True	1	1
chr9	19116156	19116969	Activating	True	True	True	1	1
chr9	19154087	19154737	Activating	True	True	True	1	1
chr9	19161251	19162290	Activating	True	True	True	1	1
chr9	19183939	19184779	Activating	True	True	True	1	1
chr9	19229847	19231560	Activating	True	True	True	1	1
chr9	19251988	19252606	Activating	True	True	True	1	1
chr9	19320304	19320916	Activating	False	False	True	0	1
chr9	19379716	19380917	Activating	True	True	True	1	1
chr9	19464558	19465460	Repressing	True	True	False	1	0
chr9	19493137	19494317	Activating	True	True	True	1	1
chr9	19513759	19514140	Activating	False	False	True	0	1
chr9	19533469	19533749	Activating	True	True	False	1	0
chr9	19541526	19542238	Activating	False	False	True	0	1
chr9	19600655	19601081	Activating	False	False	True	0	1
chr9	19642164	19642584	Repressing	True	True	False	1	0
chr9	19650293	19650675	Activating	True	True	False	1	0
chr9	19747969	19749258	Activating	True	True	True	1	1
chr9	19788724	19789237	Repressing	True	True	False	1	0
chr9	19809359	19809871	Activating	False	False	True	0	1
chr9	19998141	19998663	Activating	False	False	True	0	1
chr9	19999543	20000082	Activating	False	False	True	0	1
chr9	20015391	20015867	Activating	False	False	True	0	1
chr9	20312506	20313006	Activating	False	False	True	0	1
chr9	20584505	20584847	Activating	False	False	True	0	1
chr9	21096237	21096840	Activating	False	False	True	0	1
chr9	21118892	21119452	Activating	False	False	True	0	1
chr9	21334881	21335669	Activating	False	False	True	0	1
chr9	21576188	21576807	Activating	False	False	True	0	1
chr9	21591632	21592147	Activating	False	False	True	0	1
chr9	21727154	21727798	Activating	False	False	True	0	1
chr9	21809717	21810378	Activating	False	False	True	0	1
chr9	21812437	21813114	Activating	False	False	True	0	1
chr9	21836230	21837042	Activating	False	False	True	0	1
chr9	21959187	21960443	Activating	False	False	True	0	1
chr9	21974613	21975159	Activating	False	False	True	0	1
chr9	22009215	22009702	Activating	False	False	True	0	1
chr9	22010419	22011128	Activating	False	False	True	0	1
chr9	22060623	22061239	Activating	False	False	True	0	1
chr9	22138914	22139539	Activating	False	False	True	0	1
chr9	22147962	22148640	Activating	False	False	True	0	1
chr9	22158880	22159426	Activating	False	False	True	0	1
chr9	22216732	22217351	Activating	False	False	True	0	1
chr9	22225733	22226171	Activating	False	False	True	0	1
chr9	22354297	22355242	Activating	False	False	True	0	1
chr9	22362566	22363926	Activating	False	False	True	0	1
chr9	22416624	22417099	Activating	False	False	True	0	1
chr9	22433961	22434559	Activating	False	False	True	0	1
chr9	22441300	22441676	Activating	False	False	True	0	1
chr9	22687608	22688208	Activating	False	False	True	0	1
chr9	22862367	22863363	Activating	False	False	True	0	1
chr9	23441351	23441757	Activating	False	False	True	0	1
chr9	23452172	23453072	Activating	False	False	True	0	1
chr9	23507060	23507566	Activating	False	False	True	0	1
chr9	23543140	23543934	Activating	False	False	True	0	1
chr9	23746353	23746810	Activating	False	False	True	0	1
chr9	23826137	23826639	Activating	False	False	True	0	1
chr9	23913761	23914408	Activating	False	False	True	0	1
chr9	23916630	23917442	Activating	False	False	True	0	1
chr9	23925834	23926488	Activating	False	False	True	0	1
chr9	24011354	24011696	Activating	False	False	True	0	1
chr9	24081631	24082170	Activating	False	False	True	0	1
chr9	24135313	24136069	Activating	False	False	True	0	1
chr9	24230085	24230672	Activating	False	False	True	0	1
chr9	24602634	24603532	Activating	False	False	True	0	1
chr9	24738812	24739601	Activating	False	False	True	0	1
chr9	25247280	25248197	Activating	False	False	True	0	1
chr9	25563715	25564128	Activating	False	False	True	0	1
chr9	25807898	25808524	Activating	False	False	True	0	1
chr9	25994523	25995118	Activating	False	False	True	0	1
chr9	26034662	26035056	Activating	False	False	True	0	1
chr9	26249835	26250310	Activating	False	False	True	0	1
chr9	26426494	26426879	Activating	False	False	True	0	1
chr9	26535083	26535551	Activating	False	False	True	0	1
chr9	26746522	26746910	Activating	False	False	True	0	1
chr9	26778949	26779655	Activating	True	True	True	1	1
chr9	26790023	26790634	Activating	False	False	True	0	1
chr9	26809747	26810247	Activating	False	False	True	0	1
chr9	26829932	26830579	Activating	False	False	True	0	1
chr9	26890016	26890412	Repressing	True	True	False	1	0
chr9	26892071	26893147	Activating	True	True	True	1	1
chr9	26936242	26936911	Activating	False	False	True	0	1
chr9	26946604	26947693	Activating	True	True	True	1	1
chr9	26954229	26954510	Activating	True	True	False	1	0
chr9	26955888	26957136	Activating	True	True	True	1	1
chr9	26976275	26976653	Activating	False	False	True	0	1
chr9	27092702	27093860	Activating	False	False	True	0	1
chr9	27138028	27138656	Activating	False	False	True	0	1
chr9	27193867	27194851	Activating	False	False	True	0	1
chr9	27227095	27227719	Activating	False	False	True	0	1
chr9	27239274	27240156	Activating	False	False	True	0	1
chr9	27302885	27303734	Activating	True	True	True	1	1
chr9	27462337	27463065	Activating	True	True	True	1	1
chr9	27473180	27473772	Repressing	True	True	False	1	0
chr9	27499568	27499797	Activating	True	True	False	1	0
chr9	27572578	27574253	Activating	True	True	True	1	1
chr9	27690747	27691254	Activating	False	False	True	0	1
chr9	28117140	28117711	Activating	False	False	True	0	1
chr9	28410415	28411119	Activating	False	False	True	0	1
chr9	28592377	28592842	Activating	False	False	True	0	1
chr9	28655288	28655899	Activating	False	False	True	0	1
chr9	28701437	28701973	Activating	False	False	True	0	1
chr9	29044894	29045435	Activating	False	False	True	0	1
chr9	29240275	29240779	Activating	False	False	True	0	1
chr9	29319504	29320300	Activating	False	False	True	0	1
chr9	29332665	29333088	Activating	False	False	True	0	1
chr9	29439888	29440546	Activating	False	False	True	0	1
chr9	29588810	29589368	Activating	False	False	True	0	1
chr9	29694252	29694838	Activating	False	False	True	0	1
chr9	29701514	29702085	Activating	False	False	True	0	1
chr9	29724312	29724752	Activating	False	False	True	0	1
chr9	29740482	29740952	Activating	False	False	True	0	1
chr9	29773725	29774071	Activating	False	False	True	0	1
chr9	30075095	30075955	Activating	False	False	True	0	1
chr9	30299759	30300376	Activating	False	False	True	0	1
chr9	30301324	30302031	Activating	False	False	True	0	1
chr9	30349498	30350123	Activating	False	False	True	0	1
chr9	30411404	30412084	Activating	False	False	True	0	1
chr9	30519367	30520342	Activating	False	False	True	0	1
chr9	30539644	30540136	Activating	False	False	True	0	1
chr9	30574724	30575480	Activating	False	False	True	0	1
chr9	30584504	30585224	Activating	False	False	True	0	1
chr9	30676338	30676992	Activating	False	False	True	0	1
chr9	30805289	30805656	Activating	False	False	True	0	1
chr9	30928094	30928494	Activating	False	False	True	0	1
chr9	31061820	31062506	Activating	False	False	True	0	1
chr9	31210927	31211528	Activating	False	False	True	0	1
chr9	31254291	31254891	Activating	False	False	True	0	1
chr9	31272592	31273578	Activating	False	False	True	0	1
chr9	31294296	31294639	Activating	False	False	True	0	1
chr9	31578226	31578733	Activating	False	False	True	0	1
chr9	31724400	31724870	Activating	False	False	True	0	1
chr9	31755360	31755726	Activating	False	False	True	0	1
chr9	31771789	31773135	Activating	False	False	True	0	1
chr9	31783554	31783984	Activating	False	False	True	0	1
chr9	31937558	31938131	Activating	False	False	True	0	1
chr9	31975546	31975915	Activating	False	False	True	0	1
chr9	32139868	32140367	Activating	False	False	True	0	1
chr9	32264439	32264982	Activating	False	False	True	0	1
chr9	32316488	32316978	Activating	False	False	True	0	1
chr9	32331235	32331740	Activating	True	True	True	1	1
chr9	32376177	32376730	Activating	True	True	True	1	1
chr9	32384144	32385374	Activating	True	True	True	1	1
chr9	32542892	32544151	Activating	False	False	True	0	1
chr9	32550471	32551835	Activating	True	True	True	1	1
chr9	32552157	32552917	Activating	True	True	False	1	0
chr9	32554230	32554431	Activating	True	True	False	1	0
chr9	32572097	32573631	Activating	True	True	True	1	1
chr9	32631936	32632617	Activating	True	True	True	1	1
chr9	32635315	32635846	Activating	False	False	True	0	1
chr9	32709996	32711120	Activating	True	True	True	1	1
chr9	32790486	32791135	Activating	False	False	True	0	1
chr9	32884283	32885041	Activating	True	True	True	1	1
chr9	32906348	32907366	Activating	False	False	True	0	1
chr9	32940707	32941200	Activating	False	False	True	0	1
chr9	32999771	33002049	Activating	True	True	True	1	1
chr9	33024533	33026209	Activating	True	True	True	1	1
chr9	33076085	33077462	Activating	True	True	True	1	1
chr9	33139579	33140274	Activating	True	True	False	1	0
chr9	33165667	33166081	Activating	True	True	False	1	0
chr9	33167972	33168182	Activating	True	True	False	1	0
chr9	33184635	33185335	Activating	True	True	False	1	0
chr9	33230188	33230617	Repressing	True	True	False	1	0
chr9	33239770	33240420	Activating	False	False	True	0	1
chr9	33244066	33244637	Activating	False	False	True	0	1
chr9	33264042	33265245	Activating	True	True	True	1	1
chr9	33289522	33291265	Activating	True	True	True	1	1
chr9	33331368	33332098	Activating	True	True	False	1	0
chr9	33341211	33341561	Activating	True	True	False	1	0
chr9	33404671	33405122	Repressing	True	True	False	1	0
chr9	33445772	33448078	Activating	True	True	True	1	1
chr9	33458293	33459086	Activating	True	True	True	1	1
chr9	33466501	33467127	Repressing	True	True	False	1	0
chr9	33473586	33474285	Activating	True	True	True	1	1
chr9	33523520	33525124	Repressing	True	True	False	1	0
chr9	33560260	33560667	Activating	False	False	True	0	1
chr9	33619593	33620104	Activating	True	True	True	1	1
chr9	33749036	33750076	Activating	True	True	True	1	1
chr9	33787921	33788109	Repressing	True	True	False	1	0
chr9	33795107	33795891	Activating	True	True	True	1	1
chr9	33816291	33818401	Activating	True	True	True	1	2
chr9	33883989	33884485	Repressing	True	True	False	1	0
chr9	34026427	34027097	Repressing	True	True	False	1	0
chr9	34048290	34049708	Activating	True	True	True	1	1
chr9	34079182	34079626	Activating	True	True	True	1	1
chr9	34125575	34127488	Activating	True	True	True	1	1
chr9	34134178	34134938	Activating	False	False	True	0	1
chr9	34138459	34139034	Repressing	True	True	False	1	0
chr9	34150004	34150771	Activating	True	True	True	1	1
chr9	34178452	34179874	Activating	True	True	True	1	1
chr9	34257148	34257623	Activating	False	False	True	0	1
chr9	34328703	34329905	Activating	True	True	True	1	1
chr9	34413310	34413543	Repressing	True	True	False	1	0
chr9	34438339	34439058	Activating	False	False	True	0	1
chr9	34457152	34457557	Activating	False	False	True	0	1
chr9	34458336	34458772	Activating	False	False	True	0	1
chr9	34481673	34482912	Activating	False	False	True	0	1
chr9	34495864	34496677	Activating	False	False	True	0	1
chr9	34532010	34532468	Activating	False	False	True	0	1
chr9	34547856	34548301	Repressing	True	True	False	1	0
chr9	34577027	34577288	Repressing	True	True	False	1	0
chr9	34606089	34606489	Repressing	True	True	False	1	0
chr9	34611815	34612263	Activating	False	False	True	0	1
chr9	34628582	34629392	Repressing	True	True	False	1	0
chr9	34646228	34647358	Activating	True	True	False	1	0
chr9	34653665	34654076	Repressing	True	True	False	1	0
chr9	34664872	34666503	Activating	True	True	True	1	1
chr9	34739538	34740412	Activating	False	False	True	0	1
chr9	34741530	34742196	Activating	True	True	True	1	1
chr9	34878480	34878838	Activating	False	False	True	0	1
chr9	34984131	34984314	Repressing	True	True	False	1	0
chr9	34989007	34990285	Activating	True	True	True	1	1
chr9	34992256	34993080	Activating	False	False	True	0	1
chr9	35026191	35027126	Activating	True	True	False	1	0
chr9	35071703	35073087	Activating	True	True	True	1	1
chr9	35079057	35080271	Activating	True	True	False	1	0
chr9	35102481	35103748	Activating	True	True	True	1	1
chr9	35109084	35109715	Activating	True	True	True	1	1
chr9	35114146	35114428	Repressing	True	True	False	1	0
chr9	35115785	35116546	Repressing	True	True	False	1	0
chr9	35139160	35139497	Activating	False	False	True	0	1
chr9	35161575	35162998	Activating	True	True	True	1	1
chr9	35191520	35192023	Activating	False	False	True	0	1
chr9	35264962	35265517	Activating	False	False	True	0	1
chr9	35315536	35316236	Activating	False	False	True	0	1
chr9	35380118	35380673	Activating	False	False	True	0	1
chr9	35415709	35416065	Repressing	True	True	False	1	0
chr9	35492067	35492474	Activating	True	True	True	1	1
chr9	35603886	35605599	Activating	True	True	True	1	1
chr9	35616904	35617680	Repressing	True	True	False	1	0
chr9	35649434	35649855	Activating	False	False	True	0	1
chr9	35728276	35728802	Activating	True	True	False	1	0
chr9	35731893	35732930	Activating	True	True	True	1	1
chr9	35748389	35750072	Activating	True	True	True	1	1
chr9	35812088	35812599	Activating	True	True	True	1	1
chr9	35814298	35815657	Activating	True	True	True	1	1
chr9	35835334	35835781	Activating	True	True	False	1	0
chr9	35910923	35911203	Repressing	True	True	False	1	0
chr9	35923382	35924947	Activating	True	True	True	1	1
chr9	35945704	35946194	Activating	True	True	False	1	0
chr9	36086375	36086929	Activating	False	False	True	0	1
chr9	36103035	36103536	Activating	True	True	False	1	0
chr9	36128199	36128596	Repressing	True	True	False	1	0
chr9	36136151	36137535	Repressing	True	True	False	1	0
chr9	36142439	36143469	Activating	True	True	False	1	0
chr9	36144543	36145292	Activating	False	False	True	0	1
chr9	36169068	36169470	Activating	True	True	False	1	0
chr9	36190478	36191586	Activating	True	True	True	1	1
chr9	36207799	36208181	Activating	False	False	True	0	1
chr9	36218286	36218611	Activating	True	True	False	1	0
chr9	36264373	36265069	Activating	False	False	True	0	1
chr9	36268176	36268832	Activating	False	False	True	0	1
chr9	36324841	36325606	Activating	False	False	True	0	1
chr9	36457958	36458940	Activating	False	False	True	0	1
chr9	36470961	36471210	Activating	True	True	False	1	0
chr9	36568043	36568323	Repressing	True	True	False	1	0
chr9	36572453	36574027	Activating	True	True	True	1	1
chr9	36575258	36575820	Activating	True	True	True	1	1
chr9	36665874	36666723	Activating	True	True	False	1	0
chr9	36738453	36739022	Activating	False	False	True	0	1
chr9	36748203	36748708	Repressing	True	True	False	1	0
chr9	36757974	36758166	Activating	True	True	False	1	0
chr9	36765146	36766516	Activating	True	True	True	1	1
chr9	36855518	36855801	Repressing	True	True	False	1	0
chr9	36873335	36873764	Repressing	True	True	False	1	0
chr9	36879009	36880217	Activating	True	True	True	1	1
chr9	36900067	36900843	Activating	True	True	True	1	1
chr9	36924057	36924547	Activating	False	False	True	0	1
chr9	37027515	37028044	Repressing	True	True	False	1	0
chr9	37079284	37080575	Activating	True	True	True	1	1
chr9	37119927	37121425	Activating	True	True	True	1	1
chr9	37197080	37197637	Activating	True	True	False	1	0
chr9	37200519	37201094	Activating	True	True	True	1	1
chr9	37204200	37204590	Activating	False	False	True	0	1
chr9	37239353	37239832	Activating	True	True	False	1	0
chr9	37246825	37247246	Activating	False	False	True	0	1
chr9	37290666	37291428	Activating	True	True	True	1	1
chr9	37300391	37300925	Activating	True	True	False	1	0
chr9	37371005	37371649	Repressing	True	True	False	1	0
chr9	37382471	37382871	Activating	True	True	False	1	0
chr9	37415267	37415881	Repressing	True	True	False	1	0
chr9	37464674	37466733	Activating	True	True	True	1	1
chr9	37485480	37487023	Activating	True	True	True	1	1
chr9	37497656	37498281	Activating	False	False	True	0	1
chr9	37517439	37517860	Repressing	True	True	False	1	0
chr9	37529004	37529628	Activating	False	False	True	0	1
chr9	37591585	37593085	Activating	True	True	True	1	1
chr9	37599266	37599864	Repressing	True	True	False	1	0
chr9	37632505	37632816	Activating	True	True	False	1	0
chr9	37636824	37637711	Activating	True	True	True	1	1
chr9	37639193	37639839	Activating	True	True	True	1	1
chr9	37650634	37651413	Repressing	True	True	False	1	0
chr9	37752328	37754288	Activating	True	True	True	1	1
chr9	37758817	37759105	Repressing	True	True	False	1	0
chr9	37777100	37777557	Repressing	True	True	False	1	0
chr9	37784378	37785844	Activating	True	True	True	1	1
chr9	37800624	37801058	Activating	False	False	True	0	1
chr9	37839451	37841197	Activating	True	True	False	1	0
chr9	37922965	37923740	Activating	True	True	True	1	1
chr9	37936875	37937390	Activating	True	True	False	1	0
chr9	37953531	37954384	Activating	True	True	True	1	1
chr9	37966574	37966929	Activating	False	False	True	0	1
chr9	37968280	37968637	Activating	True	True	False	1	0
chr9	37976536	37977181	Activating	True	True	True	1	1
chr9	37987355	37987702	Repressing	True	True	False	1	0
chr9	37995070	37995617	Repressing	True	True	False	1	0
chr9	38018867	38019631	Activating	True	True	True	1	1
chr9	38024158	38024680	Repressing	True	True	False	1	0
chr9	38039482	38039868	Activating	False	False	True	0	1
chr9	38067940	38068459	Repressing	True	True	False	1	0
chr9	38068697	38070115	Repressing	True	True	False	1	0
chr9	38075577	38076720	Activating	False	False	True	0	1
chr9	38095024	38095553	Activating	True	True	False	1	0
chr9	38127341	38128001	Activating	True	True	True	1	1
chr9	38153310	38153994	Repressing	True	True	False	1	0
chr9	38154504	38154914	Repressing	True	True	False	1	0
chr9	38170423	38171846	Activating	True	True	True	1	1
chr9	38226464	38227647	Repressing	True	True	False	1	0
chr9	38284018	38284690	Activating	True	True	True	1	1
chr9	38329672	38330634	Activating	True	True	True	1	1
chr9	38377896	38378435	Activating	False	False	True	0	1
chr9	38387446	38387788	Activating	False	False	True	0	1
chr9	38400113	38401150	Repressing	True	True	False	1	0
chr9	38424015	38424599	Repressing	True	True	False	1	0
chr9	38434735	38435521	Activating	True	True	True	1	1
chr9	38466103	38466529	Activating	False	False	True	0	1
chr9	38681885	38682461	Activating	False	False	True	0	1
chr9	38682623	38683166	Activating	False	False	True	0	1
chr9	38708021	38708497	Repressing	True	True	False	1	0
chr9	38724750	38725207	Activating	False	False	True	0	1
chr9	38898144	38898795	Activating	False	False	True	0	1
chr9	39002205	39002679	Activating	False	False	True	0	1
chr9	39014224	39014984	Activating	False	False	True	0	1
chr9	39020603	39021239	Activating	True	True	True	1	1
chr9	39030324	39031018	Activating	True	True	True	1	1
chr9	39033612	39034446	Activating	True	True	False	1	0
chr9	39041682	39042508	Activating	False	False	True	0	1
chr9	39054400	39055234	Activating	True	True	True	1	1
chr9	39078615	39079154	Activating	True	True	False	1	0
chr9	39143149	39144154	Activating	False	False	True	0	1
chr9	39343774	39344249	Activating	False	False	True	0	1
chr9	39356852	39357284	Activating	False	False	True	0	1
chr9	39370475	39371538	Activating	False	False	True	0	1
chr9	39464154	39464776	Activating	True	True	True	1	1
chr9	39508845	39509292	Activating	False	False	True	0	1
chr9	39513679	39514231	Activating	False	False	True	0	1
chr9	39589904	39590272	Activating	False	False	True	0	1
chr9	39630723	39631077	Activating	False	False	True	0	1
chr9	39792893	39793344	Activating	False	False	True	0	1
chr9	39804659	39805094	Activating	False	False	True	0	1
chr9	39809047	39809975	Activating	False	False	True	0	1
chr9	39874115	39874831	Activating	False	False	True	0	1
chr9	39944709	39945086	Activating	False	False	True	0	1
chr9	40088890	40089445	Activating	False	False	True	0	1
chr9	40106416	40107325	Activating	False	False	True	0	1
chr9	40146175	40146699	Activating	False	False	True	0	1
chr9	40154750	40155173	Activating	False	False	True	0	1
chr9	40196313	40197068	Activating	False	False	True	0	1
chr9	40275750	40276145	Activating	False	False	True	0	1
chr9	40501200	40501605	Activating	False	False	True	0	1
chr9	40595493	40595872	Activating	False	False	True	0	1
chr9	40639083	40639859	Activating	False	False	True	0	1
chr9	40746619	40747629	Activating	False	False	True	0	1
chr9	40873769	40874275	Activating	False	False	True	0	1
chr9	40939099	40940231	Activating	True	True	True	1	1
chr9	40971165	40971536	Activating	False	False	True	0	1
chr9	40991665	40992708	Activating	True	True	True	1	1
chr9	41073851	41075526	Repressing	True	True	False	1	0
chr9	41088025	41088355	Repressing	True	True	False	1	0
chr9	41095033	41095776	Activating	True	True	True	1	1
chr9	41108995	41109601	Repressing	True	True	False	1	0
chr9	41119045	41120257	Repressing	True	True	False	1	0
chr9	41188784	41189700	Activating	False	False	True	0	1
