chrom	start	end	REST	ENCODE_CTCF	GRCh38_CTCF	K562_CTCF
chr8	100212730	100213785	False	False	True	True
chr8	100221819	100222250	False	False	True	False
chr8	100310048	100310405	False	False	True	False
chr8	100649222	100649775	False	False	True	False
chr8	100672671	100672998	False	False	True	False
chr8	100705821	100706551	False	False	False	False
chr8	100927248	100928224	False	False	False	False
chr8	101063339	101064380	False	False	True	False
chr8	101691714	101691970	False	False	True	False
chr8	101891760	101892129	False	False	True	False
chr8	102123737	102124376	False	True	True	False
chr8	102197282	102198115	True	True	True	True
chr8	102248520	102249046	False	False	False	False
chr8	102535757	102536073	False	False	True	False
chr8	102781061	102781671	False	False	False	False
chr8	102862952	102863701	True	True	True	True
chr8	103140480	103141065	False	False	True	False
chr8	103498460	103499337	False	False	True	False
chr8	103608439	103608792	False	False	False	False
chr8	103796766	103796976	True	True	True	False
chr8	105318044	105320362	True	False	True	True
chr8	105374449	105375021	False	False	False	False
chr8	105756033	105756436	False	False	False	False
chr8	105933058	105933511	True	True	True	False
chr8	106215228	106216016	False	False	True	False
chr8	106271029	106271327	False	False	True	False
chr8	106762553	106763551	True	True	True	True
chr8	106769313	106769751	False	False	False	False
chr8	107364255	107364433	False	True	False	False
chr8	108082283	108083803	False	False	True	False
chr8	109150724	109151831	False	False	False	False
chr8	109281873	109282463	False	False	True	False
chr8	109402211	109403217	False	False	False	False
chr8	109575361	109575831	False	False	False	False
chr8	110115505	110116128	False	False	False	False
chr8	116640887	116641236	False	False	False	False
chr8	116739949	116740988	False	False	True	False
chr8	117191402	117192161	False	False	False	False
chr8	117328822	117329311	True	True	True	True
chr8	118621187	118622603	False	False	True	False
chr8	119479090	119479851	False	False	False	False
chr8	119855840	119856255	False	False	True	False
chr8	122244396	122245090	False	False	False	False
chr8	122467124	122467373	False	True	True	False
chr8	122732569	122732985	False	False	True	False
chr8	122802986	122803507	False	False	False	False
chr8	122873105	122873547	False	True	False	False
chr8	122887692	122888241	False	False	False	False
chr8	122939742	122939956	False	False	False	False
chr8	122969972	122971321	False	False	True	False
chr8	122994945	122996653	False	False	False	False
chr8	123000501	123001316	False	False	False	False
chr8	123022393	123022712	True	True	True	True
chr8	123156609	123158186	True	False	True	False
chr8	123402038	123402556	False	False	False	False
chr8	123486222	123487287	True	True	True	True
chr8	123540093	123540734	False	False	True	False
chr8	123857551	123857797	False	False	False	False
chr8	124204290	124204474	False	False	True	False
chr8	124247049	124247384	True	True	True	False
chr8	124425310	124426722	True	True	True	True
chr8	124449099	124449277	False	False	False	False
chr8	124548873	124549154	False	True	True	False
chr8	124556122	124556894	True	True	True	True
chr8	124829712	124830281	False	False	False	False
chr8	124924655	124925141	True	True	True	False
chr8	124998057	124998473	True	False	True	True
chr8	125098379	125100684	False	False	False	False
chr8	125258244	125258885	False	False	True	False
chr8	125403325	125403560	False	False	False	False
chr8	125404588	125405809	False	False	False	False
chr8	125504548	125504809	False	True	True	False
chr8	125613546	125613913	False	False	False	False
chr8	125949868	125950714	False	False	True	False
chr8	126155646	126156029	False	False	False	False
chr8	126768673	126768877	False	False	True	False
chr8	126804964	126805494	False	False	False	False
chr8	127311749	127312235	False	False	False	False
chr8	127629866	127630340	False	False	False	False
chr8	127737643	127738006	False	True	True	True
chr8	127810370	127810587	False	False	False	False
chr8	127810835	127810996	False	False	False	False
chr8	127822466	127822868	False	False	True	False
chr8	127854092	127854641	True	False	True	True
chr8	127864053	127864430	False	False	False	False
chr8	127928258	127929065	False	False	True	False
chr8	128120406	128120991	False	False	True	False
chr8	128167558	128168256	False	False	False	False
chr8	128234419	128234796	False	False	False	False
chr8	128267306	128267897	False	False	False	False
chr8	129373130	129373334	False	False	False	False
chr8	129517869	129518983	False	False	False	False
chr8	129727694	129728933	True	True	True	True
chr8	129835955	129836336	False	False	False	False
chr8	129894406	129894763	False	False	True	False
chr8	129956348	129957378	False	False	False	False
chr8	130014685	130017282	True	True	True	True
chr8	130357073	130359130	False	False	True	False
chr8	130380286	130380637	False	True	False	False
chr8	130443448	130444011	False	False	True	False
chr8	130518871	130519307	False	False	True	False
chr8	130642343	130642582	False	False	False	False
chr8	130764586	130765205	False	True	True	True
chr8	130802471	130803038	False	True	True	True
chr8	131427266	131427663	False	False	False	False
chr8	131804073	131804904	True	True	True	True
chr8	131903857	131904281	True	False	True	False
chr8	132480987	132481329	False	False	True	False
chr8	132675573	132675915	False	False	True	True
chr8	133014296	133014664	False	False	False	False
chr8	133297271	133297962	True	True	True	True
chr8	133463927	133464426	False	False	False	False
chr8	133474546	133474792	False	True	True	False
chr8	133496294	133497230	True	True	True	True
chr8	134691125	134691750	True	True	True	True
chr8	134700308	134700901	False	False	False	False
chr8	134742747	134742956	False	False	False	False
chr8	134886273	134886976	True	True	True	True
chr8	136195450	136195940	False	False	False	False
chr8	138698730	138699200	False	True	True	True
chr8	138700401	138700839	False	True	True	True
chr8	138861362	138861842	False	True	True	False
chr8	139277844	139278087	False	True	False	False
chr8	139405446	139406235	True	True	True	True
chr8	139644551	139644737	False	False	False	False
chr8	139658404	139659014	True	False	False	False
chr8	139896539	139897149	True	False	False	False
chr8	140262944	140263325	False	False	True	False
chr8	140456690	140458587	True	False	True	False
chr8	140634963	140636463	True	True	True	True
chr8	140794295	140794652	False	False	False	False
chr8	140898224	140898940	False	False	True	False
chr8	141001199	141001602	False	True	True	True
chr8	141117361	141117909	False	False	True	False
chr8	141160783	141161394	True	True	True	True
chr8	141168930	141169697	True	True	True	True
chr8	141188824	141190032	False	False	False	False
chr8	141190238	141191028	False	True	False	False
chr8	141278422	141278991	False	False	True	False
chr8	141305950	141306220	False	False	False	False
chr8	141306979	141307739	False	False	True	True
chr8	141307907	141309182	True	False	True	False
chr8	141313477	141313747	False	False	False	False
chr8	141329328	141329782	False	False	True	False
chr8	141346590	141347405	True	True	True	True
chr8	141365401	141365973	False	False	True	False
chr8	141386689	141387238	True	True	True	True
chr8	141391368	141393103	True	True	True	True
chr8	141401483	141403246	False	True	True	True
chr8	141417387	141418262	True	True	True	True
chr8	141466192	141466776	False	False	False	False
chr8	141467216	141467856	False	False	False	False
chr8	141479623	141479850	False	False	False	False
chr8	141480048	141480478	False	False	False	False
chr8	141507461	141508561	True	True	True	True
chr8	141530627	141531206	False	False	False	False
chr8	141536681	141537694	False	False	False	False
chr8	141551901	141552179	False	False	False	False
chr8	141554448	141555353	False	False	False	False
chr8	141566836	141567622	True	False	False	False
chr8	141629146	141629954	True	True	True	True
chr8	141630187	141630478	False	False	False	False
chr8	141642097	141642885	False	False	True	False
chr8	141676502	141676713	True	False	False	False
chr8	141715963	141716430	True	False	False	False
chr8	141753037	141753304	False	False	False	False
chr8	141889410	141889626	True	False	True	False
chr8	142096168	142096351	False	False	True	False
chr8	142135238	142135688	False	False	False	False
chr8	142192736	142193232	False	False	False	False
chr8	142197947	142198774	False	False	False	False
chr8	142220016	142221593	False	False	False	False
chr8	142278733	142279263	False	False	False	False
chr8	142289253	142289743	False	False	False	False
chr8	142295316	142295899	True	True	True	False
chr8	142297977	142298374	False	True	True	False
chr8	142338672	142339665	False	True	True	False
chr8	142341900	142342549	False	False	False	False
chr8	142383090	142383783	True	False	True	False
chr8	142447259	142448127	True	True	True	True
chr8	142460627	142460837	False	False	False	False
chr8	142479413	142479606	False	False	True	False
chr8	142507173	142507805	False	False	True	False
chr8	142600726	142600933	False	False	True	False
chr8	142623738	142624527	True	True	True	True
chr8	142632117	142632328	True	False	True	False
chr8	142660176	142660413	False	False	False	False
chr8	142726856	142727385	True	True	True	True
chr8	142750182	142750602	False	False	False	False
chr8	142750862	142751404	False	False	False	False
chr8	142776938	142778034	False	True	True	False
chr8	142794248	142794464	False	False	False	False
chr8	142803238	142803550	False	True	True	False
chr8	142803628	142804125	False	False	True	False
chr8	142874227	142875200	True	False	True	False
chr8	142875576	142875777	False	False	False	False
chr8	142911794	142912956	True	False	False	False
chr8	142926134	142926634	False	False	False	False
chr8	142943620	142944074	True	True	True	True
chr8	143072304	143073337	False	False	False	False
chr8	143141654	143141967	False	False	False	False
chr8	143148829	143149220	True	True	True	False
chr8	143187235	143187406	False	False	False	False
chr8	143210909	143212127	True	False	False	False
chr8	143227482	143227806	True	False	False	False
chr8	143341391	143341838	False	False	True	False
chr8	143379538	143380129	True	True	True	True
chr8	143384997	143385581	True	True	True	True
chr8	143401039	143401527	True	True	True	True
chr8	143407558	143408585	True	False	True	True
chr8	143421919	143422497	False	False	False	False
chr8	143475714	143476000	False	False	True	False
chr8	143496114	143496350	False	True	True	False
chr8	143512457	143513641	True	True	True	True
chr8	143567280	143567692	True	True	True	True
chr8	143568534	143569799	False	True	True	True
chr8	143572443	143573359	False	False	True	True
chr8	143596157	143596392	False	False	True	False
chr8	143617483	143617858	False	False	True	True
chr8	143657800	143658526	False	False	False	False
chr8	143669229	143669676	False	False	True	False
chr8	143711803	143712024	False	False	False	False
chr8	143716046	143717358	False	False	True	False
chr8	143722009	143722253	False	False	False	False
chr8	143722328	143723753	False	True	True	True
chr8	143742686	143743031	False	False	False	False
chr8	143760790	143761390	False	False	True	False
chr8	143770843	143772314	True	False	True	True
chr8	143786835	143787113	False	True	True	True
chr8	143794585	143794899	False	True	True	False
chr8	143806513	143807876	False	False	True	False
chr8	143836510	143836730	True	True	True	True
chr8	143840325	143841511	True	False	True	False
chr8	143879173	143879339	False	False	False	False
chr8	143890517	143891858	False	True	True	True
chr8	143913833	143915507	False	False	False	False
chr8	143933653	143934446	False	False	True	True
chr8	143941972	143942339	False	False	True	False
chr8	143943058	143943237	False	False	True	False
chr8	143943495	143944289	False	False	True	True
chr8	143949723	143950303	True	True	True	True
chr8	143951748	143953588	True	False	True	True
chr8	143973290	143973907	False	False	True	False
chr8	143974899	143975286	True	True	True	True
chr8	143995213	143996262	False	False	False	False
chr8	144045227	144048837	False	True	True	True
chr8	144059530	144059866	False	False	True	True
chr8	144082322	144082898	True	False	True	True
chr8	144107581	144107775	False	False	False	False
chr8	144125610	144126033	False	False	True	False
chr8	144137319	144137685	False	True	True	True
chr8	144167893	144168975	False	False	False	False
chr8	144203182	144203803	True	True	True	True
chr8	144241609	144242149	False	True	True	False
chr8	144249992	144250900	False	False	False	False
chr8	144258282	144260698	False	False	True	True
chr8	144277449	144277899	True	True	True	True
chr8	144313383	144314907	False	False	True	True
chr8	144315006	144316617	True	True	True	True
chr8	144331751	144332409	False	False	True	True
chr8	144334260	144334425	False	False	False	False
chr8	144337590	144338618	True	False	True	True
chr8	144343040	144343725	True	True	True	True
chr8	144354356	144354890	False	False	True	True
chr8	144382907	144383710	False	False	False	False
chr8	144390375	144390666	False	False	True	False
chr8	144401758	144402326	True	True	True	True
chr8	144409114	144409708	True	True	True	True
chr8	144422415	144423562	False	False	True	False
chr8	144466289	144466532	False	False	True	False
chr8	144474080	144474285	False	False	False	False
chr8	144477815	144478181	False	False	True	True
chr8	144488395	144488923	False	False	True	False
chr8	144495738	144496940	False	False	True	False
chr8	144500827	144501531	False	False	True	True
chr8	144512011	144512193	False	False	False	False
chr8	144526570	144527413	True	False	True	False
chr8	144532794	144532975	False	False	True	True
chr8	144534185	144535091	False	False	False	False
chr8	144586554	144587200	False	False	True	False
chr8	144787136	144787571	True	True	True	True
chr8	144901341	144902457	True	True	True	True
chr9	22560	22922	False	False	False	False
chr9	3181655	3181928	True	True	True	False
chr9	3240747	3240999	True	True	True	True
chr9	4604633	4605102	False	True	True	True
chr9	4821539	4822766	False	False	True	False
chr9	4828838	4829348	False	False	False	False
chr9	5032059	5032647	False	False	False	False
chr9	5186426	5186737	True	True	True	True
chr9	5418386	5418629	True	False	False	False
chr9	5487068	5487339	False	True	False	False
chr9	5832051	5833443	True	True	True	True
chr9	6135997	6136545	False	False	False	False
chr9	6429311	6429782	False	False	False	False
chr9	6820023	6820458	False	False	False	False
chr9	7426044	7426586	False	False	False	False
chr9	10612682	10613264	False	False	True	False
chr9	14309502	14309709	False	False	False	False
chr9	14312891	14314428	False	False	True	False
chr9	15422524	15423088	False	True	True	True
chr9	15462923	15463521	False	False	False	False
chr9	18909062	18909768	False	False	True	False
chr9	18939951	18940338	False	False	False	False
chr9	19027788	19028192	False	False	False	False
chr9	19464558	19465460	False	True	True	True
chr9	19642164	19642584	False	True	True	False
chr9	19788724	19789237	False	False	True	False
chr9	20312506	20313006	False	False	False	False
chr9	21974613	21975159	False	False	True	False
chr9	22009215	22009702	False	False	True	False
chr9	22225733	22226171	False	False	False	False
chr9	26249835	26250310	False	False	False	False
chr9	26890016	26890412	False	False	False	False
chr9	27193867	27194851	False	False	True	False
chr9	27473180	27473772	False	False	False	False
chr9	31254291	31254891	False	False	False	False
chr9	31294296	31294639	False	False	False	False
chr9	32550644	32551381	False	False	True	True
chr9	33230188	33230617	False	True	True	False
chr9	33239770	33240420	True	False	False	False
chr9	33404671	33405122	False	False	True	False
chr9	33466501	33467127	True	True	True	True
chr9	33523520	33525124	False	False	True	False
chr9	33787921	33788109	True	False	True	False
chr9	33816705	33817047	False	False	True	True
chr9	33817540	33818135	False	False	True	True
chr9	33883989	33884485	False	False	True	False
chr9	34026427	34027097	False	False	False	False
chr9	34138459	34139034	False	False	False	False
chr9	34413310	34413543	True	False	False	False
chr9	34458336	34458772	False	False	True	False
chr9	34532010	34532468	False	False	False	False
chr9	34547856	34548301	True	True	True	True
chr9	34577027	34577288	True	False	True	False
chr9	34606089	34606489	False	False	False	False
chr9	34611815	34612263	True	False	True	False
chr9	34628582	34629392	False	False	True	True
chr9	34653665	34654076	False	False	False	False
chr9	34984131	34984314	True	False	True	False
chr9	35114146	35114428	True	False	True	False
chr9	35115785	35116546	True	False	True	False
chr9	35139160	35139497	False	False	False	False
chr9	35161575	35162259	False	False	True	True
chr9	35415709	35416065	False	True	True	False
chr9	35616904	35617680	False	False	True	False
chr9	35910923	35911203	False	True	True	True
chr9	36128199	36128596	False	False	True	False
chr9	36136151	36137535	False	False	True	True
chr9	36568043	36568323	False	True	True	True
chr9	36748203	36748708	True	False	False	False
chr9	36855518	36855801	False	True	True	True
chr9	36873335	36873764	True	True	True	True
chr9	37027515	37028044	True	False	True	True
chr9	37371005	37371649	False	False	True	False
chr9	37415267	37415881	True	True	True	True
chr9	37517439	37517860	False	False	False	False
chr9	37599266	37599864	False	False	False	False
chr9	37650634	37651413	False	False	True	True
chr9	37758817	37759105	False	True	False	False
chr9	37777100	37777557	False	False	False	False
chr9	37800624	37801058	True	True	True	True
chr9	37987355	37987702	True	False	True	False
chr9	37995070	37995617	False	False	True	False
chr9	38024158	38024680	False	False	True	False
chr9	38039482	38039868	False	False	False	False
chr9	38067940	38068459	False	False	True	True
chr9	38068697	38070115	True	True	True	True
chr9	38153310	38153994	False	False	False	False
chr9	38154504	38154914	False	False	True	False
chr9	38226464	38227647	False	False	True	False
chr9	38400113	38401150	True	True	True	True
chr9	38424015	38424599	False	False	True	False
chr9	38708021	38708497	True	True	True	False
chr9	39792893	39793344	False	False	False	False
chr9	40873769	40874275	False	False	False	False
chr9	41073851	41075526	False	False	True	False
chr9	41088025	41088355	False	False	False	False
chr9	41095033	41095608	False	False	False	False
chr9	41108995	41109601	False	False	False	False
chr9	41119045	41120257	False	False	False	False
chr9	41215048	41215498	False	False	False	False
chr9	41229380	41230740	False	False	True	False
chr9	41232112	41232897	False	False	True	False
chr9	41273385	41274287	False	False	True	False
chr9	41280328	41281226	False	False	False	False
chr9	41317198	41317910	False	False	False	False
chr9	41499742	41500358	False	False	False	False
chr9	41535047	41535651	False	False	False	False
chr9	41664540	41664979	False	False	False	False
chr9	42018376	42018861	False	False	False	False
chr9	42250985	42251594	False	False	False	False
chr9	42288248	42289666	False	False	False	False
chr9	42385460	42386009	False	False	False	False
chr9	43434763	43435717	False	False	False	False
chr9	43441223	43441693	False	False	False	False
chr9	43479092	43480378	False	False	False	False
chr9	43481715	43482500	False	False	False	False
chr9	43496963	43497765	False	False	False	False
chr9	43610833	43611430	False	False	False	False
chr9	43620831	43621567	False	False	False	False
chr9	43650723	43651129	False	False	False	False
chr9	43679237	43679585	False	False	False	False
chr9	43727682	43728316	False	False	False	False
chr9	43729103	43729486	False	False	False	False
chr9	43776194	43776722	False	False	False	False
chr9	43815033	43815414	False	False	False	False
chr9	43866926	43867416	False	False	False	False
chr9	43886325	43886703	False	False	False	False
chr9	43917438	43918006	False	False	False	False
chr9	43938106	43939026	False	False	False	False
chr9	44060945	44061527	False	False	False	False
chr9	44165934	44166818	False	False	False	False
chr9	44167712	44168049	False	False	False	False
chr9	44240546	44240941	False	False	False	False
chr9	44293875	44294235	False	False	False	False
chr9	44327040	44327510	False	False	False	False
chr9	44445695	44446238	False	False	False	False
chr9	44479677	44480286	False	False	False	False
chr9	44623444	44623832	False	False	False	False
chr9	44688121	44688549	False	False	False	False
chr9	44727190	44727578	False	False	False	False
chr9	44757332	44757695	False	False	False	False
chr9	44815911	44816304	False	False	False	False
chr9	44953125	44953478	False	False	False	False
chr9	45015360	45015736	False	False	False	False
chr9	45188051	45188441	False	False	False	False
chr9	45341089	45341530	False	False	False	False
chr9	45473289	45473778	False	False	False	False
chr9	60609518	60611654	False	False	False	False
chr9	60623911	60626933	False	False	False	False
chr9	61550309	61550660	False	False	True	False
chr9	61670035	61670635	False	False	False	False
chr9	61853926	61854305	False	False	True	False
chr9	61856267	61857102	False	False	False	False
chr9	62799526	62799807	False	False	True	False
chr9	62801240	62801534	False	False	True	False
chr9	62802418	62802942	False	False	True	True
chr9	62837646	62838725	False	False	True	False
chr9	62844644	62845586	False	False	False	False
chr9	62857472	62858140	False	False	False	False
chr9	62860928	62861335	False	False	False	False
chr9	62875077	62875498	False	False	False	False
chr9	63296482	63297523	False	False	True	False
chr9	63776049	63776508	False	False	False	False
chr9	63781524	63781949	False	False	False	False
chr9	63809139	63809494	False	False	False	False
chr9	63817769	63818142	False	False	True	False
chr9	63823403	63824092	False	False	True	False
chr9	63861446	63861807	False	False	False	False
chr9	65385268	65386096	False	False	False	False
chr9	65423354	65424305	False	False	False	False
chr9	65424440	65425144	False	False	False	False
chr9	65714717	65715475	False	False	False	False
chr9	65914949	65915300	False	False	False	False
chr9	66269369	66270292	False	False	True	False
chr9	67723896	67724479	False	False	False	False
chr9	67913233	67913704	False	False	False	False
chr9	68704592	68706920	True	True	True	True
chr9	68730996	68732139	False	False	False	False
chr9	68805298	68806374	False	False	False	False
chr9	68861368	68861751	False	False	False	False
chr9	69672021	69673423	True	True	True	True
chr9	70382551	70383898	False	False	True	False
chr9	70418199	70418413	False	False	True	True
chr9	71446472	71447206	True	True	True	False
chr9	71595706	71596183	False	False	False	False
chr9	71685946	71686392	False	False	False	False
chr9	71768375	71768748	False	False	True	False
chr9	77793892	77794429	False	False	True	False
chr9	78022849	78023398	False	False	True	False
chr9	78030172	78032688	False	False	True	False
chr9	78330519	78332283	False	False	False	False
chr9	79182616	79183122	False	False	False	False
chr9	79500016	79500358	False	False	False	False
chr9	79572413	79572833	False	False	True	False
chr9	83691415	83691957	False	False	False	False
chr9	83817017	83818452	False	False	True	True
chr9	84095015	84095436	False	False	False	False
chr9	84238731	84238949	False	True	True	False
chr9	84535867	84536273	False	False	False	False
chr9	87148152	87148873	True	True	True	True
chr9	87556548	87557208	False	False	False	False
chr9	87824296	87824512	False	False	True	False
chr9	87950832	87951446	True	True	True	False
chr9	87974488	87974847	True	True	True	True
chr9	88115294	88115513	False	False	False	False
chr9	88533968	88535650	False	False	True	False
chr9	88820104	88820468	False	False	False	False
chr9	89254825	89255302	False	True	True	False
chr9	89372260	89373429	False	False	False	False
chr9	89497777	89498482	False	False	True	False
chr9	89523790	89524248	False	False	True	False
chr9	91037783	91038323	False	False	True	False
chr9	91186622	91187168	False	False	True	False
chr9	91423020	91424858	True	True	True	True
chr9	91647374	91647771	False	False	False	False
chr9	91758307	91758919	True	True	True	True
chr9	91818318	91819471	False	False	True	False
chr9	91935716	91936379	False	False	False	False
chr9	91949584	91950635	True	True	True	True
chr9	92206004	92208016	False	False	False	False
chr9	92679566	92681009	False	False	True	False
chr9	92685127	92685361	False	False	False	False
chr9	92686857	92687316	False	True	True	True
chr9	92729326	92729847	True	True	True	False
chr9	92790641	92791267	True	True	True	True
chr9	92808340	92809524	False	True	True	True
chr9	93035800	93036463	False	True	True	False
chr9	93058150	93059422	False	False	True	False
chr9	93113495	93114979	False	False	True	False
chr9	93183810	93184715	False	False	True	False
chr9	93201135	93201880	False	False	True	False
chr9	93204385	93205655	False	False	True	False
chr9	93324235	93324832	False	False	True	False
chr9	93466309	93467021	False	False	True	False
chr9	93575563	93578491	False	False	True	False
chr9	93599728	93600904	False	False	False	False
chr9	93670734	93670986	False	False	False	False
chr9	93681834	93683016	True	True	True	True
chr9	93859481	93859999	False	False	True	False
chr9	94100162	94100927	False	False	False	False
chr9	94120579	94121459	False	False	False	False
chr9	94238466	94239499	False	False	False	False
chr9	94259211	94259585	False	False	True	False
chr9	94260314	94260483	False	False	True	False
chr9	94478704	94480736	False	False	True	False
chr9	94553175	94553458	False	True	True	True
chr9	95004069	95005695	False	False	True	False
chr9	95096483	95097157	True	True	True	True
chr9	95103366	95104154	False	True	True	False
chr9	95341441	95342130	True	True	True	True
chr9	95385400	95386127	False	False	False	False
chr9	95434474	95435246	False	False	True	False
chr9	95508846	95509160	False	False	True	False
chr9	95515855	95516589	False	False	True	False
chr9	97051511	97052250	False	False	False	False
chr9	97109074	97109555	True	True	True	True
chr9	97221106	97222129	False	False	True	True
chr9	97362713	97363302	True	False	False	False
chr9	97386814	97387814	True	True	True	True
chr9	97517248	97518035	False	False	False	False
chr9	97745369	97745615	True	False	False	False
chr9	97921184	97921704	False	False	True	False
chr9	98018160	98020169	False	False	False	False
chr9	98174489	98175749	True	False	False	False
chr9	98191756	98193584	True	True	True	True
chr9	98331642	98332268	False	False	False	False
chr9	98442117	98442889	True	True	True	True
chr9	98503899	98504531	False	False	False	False
chr9	98604130	98604466	False	False	False	False
chr9	98708641	98709541	True	False	True	False
chr9	98805533	98805705	False	False	False	False
chr9	98903964	98904303	True	True	True	True
chr9	98942463	98944474	True	True	True	False
chr9	99026064	99027252	False	False	True	True
chr9	99211700	99212675	False	True	True	False
chr9	99819423	99820377	True	True	True	True
chr9	99821009	99822341	False	True	True	True
chr9	99906726	99907080	True	False	True	True
chr9	100426534	100427913	False	False	True	True
chr9	100473256	100474209	True	False	True	False
chr9	100601206	100601493	True	True	True	True
chr9	101028997	101029185	False	False	True	False
chr9	101119253	101119525	True	True	True	True
chr9	104747723	104748731	False	False	True	False
chr9	105066671	105066915	False	False	True	False
chr9	105494915	105495380	False	False	False	False
chr9	105519755	105520141	False	False	True	False
chr9	105557829	105558221	False	False	True	False
chr9	105610472	105610797	False	False	False	False
chr9	105822370	105823131	False	False	False	False
chr9	105901233	105902765	True	True	True	False
chr9	107294328	107295349	False	False	False	False
chr9	107316784	107317661	False	False	False	False
chr9	107341066	107341683	True	True	True	True
chr9	107489591	107490275	False	False	True	False
chr9	108084457	108084643	False	False	False	False
chr9	109320150	109321420	True	True	True	True
chr9	109455967	109456214	False	True	True	False
chr9	109459506	109460089	False	False	True	False
chr9	109520014	109521117	True	True	True	True
chr9	110183275	110183755	True	True	True	True
chr9	110579418	110579815	False	False	True	False
chr9	111870846	111871216	False	False	False	False
chr9	111904928	111905352	False	False	False	False
chr9	111953954	111954559	False	False	False	False
chr9	111975482	111976039	True	True	True	True
chr9	112486035	112487800	True	False	True	True
chr9	112509942	112511373	False	False	False	False
chr9	112779604	112780167	False	False	False	False
chr9	112815842	112816327	False	False	False	False
chr9	112858647	112858837	False	False	True	False
chr9	112890739	112891110	False	False	True	False
chr9	112945495	112945969	False	True	True	False
chr9	113084202	113084633	False	False	False	False
chr9	113086949	113087683	False	False	False	False
chr9	113089399	113089807	False	False	False	False
chr9	113323467	113323699	False	False	False	False
chr9	113361337	113362238	False	False	False	False
chr9	113376564	113377554	False	False	True	False
chr9	113542558	113543150	False	False	False	False
chr9	113557882	113558169	False	False	False	False
chr9	113875812	113876831	False	True	True	False
chr9	113998689	113999612	False	False	True	False
chr9	114264135	114264618	True	True	True	True
chr9	114271636	114272078	True	True	True	False
chr9	114322886	114323554	False	False	False	False
chr9	114324758	114325437	False	False	False	False
chr9	114331742	114332510	False	False	False	False
chr9	114389972	114390357	False	False	True	False
chr9	114429649	114429876	False	False	False	False
chr9	114493477	114493832	False	False	True	False
chr9	114505412	114505849	False	True	True	True
chr9	114660392	114660657	True	True	True	True
chr9	114688816	114689213	False	False	False	False
chr9	115014950	115015484	False	True	True	False
chr9	116154290	116154663	False	False	True	False
chr9	116219592	116220221	True	True	True	True
chr9	116350149	116350518	True	False	False	False
chr9	116660990	116661577	True	True	True	True
chr9	117411634	117411851	False	True	True	False
chr9	120338445	120338636	False	False	False	False
chr9	120358467	120359298	False	False	True	False
chr9	120382886	120383547	False	False	True	False
chr9	120714048	120714971	True	False	True	True
chr9	120861981	120862210	False	True	False	False
chr9	120904939	120906178	False	False	True	False
chr9	120974274	120974500	False	False	False	False
chr9	121312189	121312402	False	False	False	False
chr9	121576717	121577993	False	True	True	False
chr9	121599268	121599758	False	False	True	False
chr9	121651470	121651786	False	False	True	False
chr9	121684252	121684720	True	True	True	True
chr9	121699092	121699406	False	False	True	False
chr9	122093059	122093651	True	True	True	False
chr9	122125024	122126173	True	True	True	True
chr9	122138907	122139330	False	False	False	False
chr9	122222750	122223167	False	False	False	False
chr9	122350444	122351265	True	True	True	True
chr9	122370701	122371416	False	False	True	False
chr9	122375925	122376861	False	False	True	True
chr9	123239835	123240050	False	False	False	False
chr9	123267313	123267808	False	False	False	False
chr9	123268085	123269198	True	True	True	True
chr9	123355957	123356318	True	True	True	True
chr9	123370518	123370929	False	False	True	False
chr9	123374066	123374497	False	False	False	False
chr9	123377310	123378255	False	False	False	False
chr9	123385050	123385840	True	True	True	True
chr9	123992933	123993322	False	False	False	False
chr9	124257822	124259196	False	False	True	False
chr9	124322613	124323091	False	False	False	False
chr9	124334605	124335156	False	False	False	False
chr9	124446926	124447169	False	True	True	True
chr9	124453672	124453863	False	False	False	False
chr9	124458098	124458358	False	False	False	False
chr9	124475316	124475488	False	True	True	False
chr9	124482399	124482834	False	False	False	False
chr9	124504626	124504849	False	False	False	False
chr9	124536576	124537227	True	True	True	True
chr9	124777300	124777523	True	False	True	False
chr9	124808631	124808919	False	False	False	False
chr9	124855609	124857043	True	True	True	True
chr9	125208710	125209162	False	False	False	False
chr9	125291091	125291431	False	False	False	False
chr9	125373973	125374618	False	False	True	False
chr9	125374740	125375386	True	True	True	True
chr9	125409395	125409673	False	False	True	False
chr9	125445268	125445522	False	False	False	False
chr9	125586053	125586539	False	False	False	False
chr9	125745873	125747698	True	False	True	True
chr9	126082740	126083018	True	False	False	False
chr9	126203247	126203651	False	True	False	False
chr9	126228368	126228615	False	False	False	False
chr9	126293438	126293858	False	True	True	False
chr9	126326520	126327222	False	False	True	False
chr9	126503108	126503316	False	False	True	False
chr9	126557765	126558356	True	True	True	True
chr9	126564296	126564539	True	False	False	False
chr9	126611101	126612064	True	True	True	True
chr9	126690268	126690862	True	True	True	True
chr9	126723846	126724019	False	False	False	False
chr9	126914481	126915447	False	False	True	False
chr9	126933538	126933926	False	True	True	False
chr9	127218863	127219204	False	False	False	False
chr9	127223950	127225678	False	True	True	True
chr9	127361609	127362006	False	False	True	False
chr9	127523463	127523754	True	True	True	True
chr9	127651119	127653012	False	False	True	False
chr9	127724527	127725317	False	False	True	False
chr9	127751526	127751940	True	False	False	False
chr9	127753853	127754558	False	False	True	False
chr9	127758716	127759161	True	False	False	False
chr9	127778679	127779548	True	False	True	False
chr9	127793793	127794889	False	False	True	False
chr9	127808989	127810365	True	True	True	True
chr9	127817969	127818594	False	False	True	False
